"","id","nof","nof_1","nof_2","nof_3","nof_4","nof_5","nof_6","nof_7","nof_8","nof_9","nof_NA"
"1",1,"2",0,1,0,0,0,0,0,0,0,0
"2",2,"3",0,0,1,0,0,0,0,0,0,0
"3",3,"3",0,0,1,0,0,0,0,0,0,0
"4",4,"1",1,0,0,0,0,0,0,0,0,0
"5",5,"1",1,0,0,0,0,0,0,0,0,0
"6",6,"1",1,0,0,0,0,0,0,0,0,0
"7",7,"1",1,0,0,0,0,0,0,0,0,0
"8",8,"2",0,1,0,0,0,0,0,0,0,0
"9",9,"2",0,1,0,0,0,0,0,0,0,0
"10",10,"2",0,1,0,0,0,0,0,0,0,0
"11",11,"2",0,1,0,0,0,0,0,0,0,0
"12",12,"1",1,0,0,0,0,0,0,0,0,0
"13",13,"4",0,0,0,1,0,0,0,0,0,0
"14",14,"4",0,0,0,1,0,0,0,0,0,0
"15",15,"5",0,0,0,0,1,0,0,0,0,0
"16",16,"2",0,1,0,0,0,0,0,0,0,0
"17",17,"3",0,0,1,0,0,0,0,0,0,0
"18",18,"2",0,1,0,0,0,0,0,0,0,0
"19",19,"3",0,0,1,0,0,0,0,0,0,0
"20",20,"6",0,0,0,0,0,1,0,0,0,0
"21",21,"3",0,0,1,0,0,0,0,0,0,0
"22",22,"1",1,0,0,0,0,0,0,0,0,0
"23",23,"3",0,0,1,0,0,0,0,0,0,0
"24",24,"3",0,0,1,0,0,0,0,0,0,0
"25",25,"3",0,0,1,0,0,0,0,0,0,0
"26",26,"2",0,1,0,0,0,0,0,0,0,0
"27",27,"4",0,0,0,1,0,0,0,0,0,0
"28",28,"4",0,0,0,1,0,0,0,0,0,0
"29",29,"4",0,0,0,1,0,0,0,0,0,0
"30",30,"2",0,1,0,0,0,0,0,0,0,0
"31",31,"3",0,0,1,0,0,0,0,0,0,0
"32",32,"4",0,0,0,1,0,0,0,0,0,0
"33",33,"1",1,0,0,0,0,0,0,0,0,0
"34",34,"1",1,0,0,0,0,0,0,0,0,0
"35",35,"NA",0,0,0,0,0,0,0,0,0,1
"36",36,"4",0,0,0,1,0,0,0,0,0,0
"37",37,"1",1,0,0,0,0,0,0,0,0,0
"38",38,"2",0,1,0,0,0,0,0,0,0,0
"39",39,"2",0,1,0,0,0,0,0,0,0,0
"40",40,"NA",0,0,0,0,0,0,0,0,0,1
"41",41,"3",0,0,1,0,0,0,0,0,0,0
"42",42,"1",1,0,0,0,0,0,0,0,0,0
"43",43,"2",0,1,0,0,0,0,0,0,0,0
"44",44,"2",0,1,0,0,0,0,0,0,0,0
"45",45,"1",1,0,0,0,0,0,0,0,0,0
"46",46,"2",0,1,0,0,0,0,0,0,0,0
"47",47,"2",0,1,0,0,0,0,0,0,0,0
"48",48,"2",0,1,0,0,0,0,0,0,0,0
"49",49,"1",1,0,0,0,0,0,0,0,0,0
"50",50,"2",0,1,0,0,0,0,0,0,0,0
"51",51,"2",0,1,0,0,0,0,0,0,0,0
"52",52,"2",0,1,0,0,0,0,0,0,0,0
"53",53,"2",0,1,0,0,0,0,0,0,0,0
"54",54,"1",1,0,0,0,0,0,0,0,0,0
"55",55,"4",0,0,0,1,0,0,0,0,0,0
"56",56,"3",0,0,1,0,0,0,0,0,0,0
"57",57,"2",0,1,0,0,0,0,0,0,0,0
"58",58,"1",1,0,0,0,0,0,0,0,0,0
"59",59,"1",1,0,0,0,0,0,0,0,0,0
"60",60,"1",1,0,0,0,0,0,0,0,0,0
"61",61,"4",0,0,0,1,0,0,0,0,0,0
"62",62,"3",0,0,1,0,0,0,0,0,0,0
"63",63,"2",0,1,0,0,0,0,0,0,0,0
"64",64,"2",0,1,0,0,0,0,0,0,0,0
"65",65,"1",1,0,0,0,0,0,0,0,0,0
"66",66,"3",0,0,1,0,0,0,0,0,0,0
"67",67,"2",0,1,0,0,0,0,0,0,0,0
"68",68,"2",0,1,0,0,0,0,0,0,0,0
"69",69,"3",0,0,1,0,0,0,0,0,0,0
"70",70,"3",0,0,1,0,0,0,0,0,0,0
"71",71,"3",0,0,1,0,0,0,0,0,0,0
"72",72,"1",1,0,0,0,0,0,0,0,0,0
"73",73,"3",0,0,1,0,0,0,0,0,0,0
"74",74,"2",0,1,0,0,0,0,0,0,0,0
"75",75,"4",0,0,0,1,0,0,0,0,0,0
"76",76,"3",0,0,1,0,0,0,0,0,0,0
"77",77,"2",0,1,0,0,0,0,0,0,0,0
"78",78,"1",1,0,0,0,0,0,0,0,0,0
"79",79,"1",1,0,0,0,0,0,0,0,0,0
"80",80,"1",1,0,0,0,0,0,0,0,0,0
"81",81,"1",1,0,0,0,0,0,0,0,0,0
"82",82,"2",0,1,0,0,0,0,0,0,0,0
"83",83,"NA",0,0,0,0,0,0,0,0,0,1
"84",84,"2",0,1,0,0,0,0,0,0,0,0
"85",85,"3",0,0,1,0,0,0,0,0,0,0
"86",86,"1",1,0,0,0,0,0,0,0,0,0
"87",87,"2",0,1,0,0,0,0,0,0,0,0
"88",88,"1",1,0,0,0,0,0,0,0,0,0
"89",89,"1",1,0,0,0,0,0,0,0,0,0
"90",90,"2",0,1,0,0,0,0,0,0,0,0
"91",91,"2",0,1,0,0,0,0,0,0,0,0
"92",92,"2",0,1,0,0,0,0,0,0,0,0
"93",93,"2",0,1,0,0,0,0,0,0,0,0
"94",94,"2",0,1,0,0,0,0,0,0,0,0
"95",95,"3",0,0,1,0,0,0,0,0,0,0
"96",96,"5",0,0,0,0,1,0,0,0,0,0
"97",97,"4",0,0,0,1,0,0,0,0,0,0
"98",98,"3",0,0,1,0,0,0,0,0,0,0
"99",99,"1",1,0,0,0,0,0,0,0,0,0
"100",100,"4",0,0,0,1,0,0,0,0,0,0
"101",101,"3",0,0,1,0,0,0,0,0,0,0
"102",102,"2",0,1,0,0,0,0,0,0,0,0
"103",103,"3",0,0,1,0,0,0,0,0,0,0
"104",104,"4",0,0,0,1,0,0,0,0,0,0
"105",105,"4",0,0,0,1,0,0,0,0,0,0
"106",106,"2",0,1,0,0,0,0,0,0,0,0
"107",107,"2",0,1,0,0,0,0,0,0,0,0
"108",108,"3",0,0,1,0,0,0,0,0,0,0
"109",109,"3",0,0,1,0,0,0,0,0,0,0
"110",110,"1",1,0,0,0,0,0,0,0,0,0
"111",111,"1",1,0,0,0,0,0,0,0,0,0
"112",112,"1",1,0,0,0,0,0,0,0,0,0
"113",113,"1",1,0,0,0,0,0,0,0,0,0
"114",114,"1",1,0,0,0,0,0,0,0,0,0
"115",115,"2",0,1,0,0,0,0,0,0,0,0
"116",116,"1",1,0,0,0,0,0,0,0,0,0
"117",117,"2",0,1,0,0,0,0,0,0,0,0
"118",118,"5",0,0,0,0,1,0,0,0,0,0
"119",119,"2",0,1,0,0,0,0,0,0,0,0
"120",120,"1",1,0,0,0,0,0,0,0,0,0
"121",121,"2",0,1,0,0,0,0,0,0,0,0
"122",122,"4",0,0,0,1,0,0,0,0,0,0
"123",123,"3",0,0,1,0,0,0,0,0,0,0
"124",124,"1",1,0,0,0,0,0,0,0,0,0
"125",125,"2",0,1,0,0,0,0,0,0,0,0
"126",126,"2",0,1,0,0,0,0,0,0,0,0
"127",127,"3",0,0,1,0,0,0,0,0,0,0
"128",128,"NA",0,0,0,0,0,0,0,0,0,1
"129",129,"4",0,0,0,1,0,0,0,0,0,0
"130",130,"3",0,0,1,0,0,0,0,0,0,0
"131",131,"4",0,0,0,1,0,0,0,0,0,0
"132",132,"2",0,1,0,0,0,0,0,0,0,0
"133",133,"2",0,1,0,0,0,0,0,0,0,0
"134",134,"3",0,0,1,0,0,0,0,0,0,0
"135",135,"2",0,1,0,0,0,0,0,0,0,0
"136",136,"1",1,0,0,0,0,0,0,0,0,0
"137",137,"2",0,1,0,0,0,0,0,0,0,0
"138",138,"2",0,1,0,0,0,0,0,0,0,0
"139",139,"3",0,0,1,0,0,0,0,0,0,0
"140",140,"2",0,1,0,0,0,0,0,0,0,0
"141",141,"2",0,1,0,0,0,0,0,0,0,0
"142",142,"3",0,0,1,0,0,0,0,0,0,0
"143",143,"3",0,0,1,0,0,0,0,0,0,0
"144",144,"2",0,1,0,0,0,0,0,0,0,0
"145",145,"2",0,1,0,0,0,0,0,0,0,0
"146",146,"2",0,1,0,0,0,0,0,0,0,0
"147",147,"1",1,0,0,0,0,0,0,0,0,0
"148",148,"1",1,0,0,0,0,0,0,0,0,0
"149",149,"3",0,0,1,0,0,0,0,0,0,0
"150",150,"1",1,0,0,0,0,0,0,0,0,0
"151",151,"2",0,1,0,0,0,0,0,0,0,0
"152",152,"1",1,0,0,0,0,0,0,0,0,0
"153",153,"5",0,0,0,0,1,0,0,0,0,0
"154",154,"1",1,0,0,0,0,0,0,0,0,0
"155",155,"2",0,1,0,0,0,0,0,0,0,0
"156",156,"6",0,0,0,0,0,1,0,0,0,0
"157",157,"2",0,1,0,0,0,0,0,0,0,0
"158",158,"3",0,0,1,0,0,0,0,0,0,0
"159",159,"3",0,0,1,0,0,0,0,0,0,0
"160",160,"2",0,1,0,0,0,0,0,0,0,0
"161",161,"2",0,1,0,0,0,0,0,0,0,0
"162",162,"1",1,0,0,0,0,0,0,0,0,0
"163",163,"1",1,0,0,0,0,0,0,0,0,0
"164",164,"3",0,0,1,0,0,0,0,0,0,0
"165",165,"1",1,0,0,0,0,0,0,0,0,0
"166",166,"1",1,0,0,0,0,0,0,0,0,0
"167",167,"NA",0,0,0,0,0,0,0,0,0,1
"168",168,"2",0,1,0,0,0,0,0,0,0,0
"169",169,"1",1,0,0,0,0,0,0,0,0,0
"170",170,"5",0,0,0,0,1,0,0,0,0,0
"171",171,"1",1,0,0,0,0,0,0,0,0,0
"172",172,"2",0,1,0,0,0,0,0,0,0,0
"173",173,"2",0,1,0,0,0,0,0,0,0,0
"174",174,"3",0,0,1,0,0,0,0,0,0,0
"175",175,"3",0,0,1,0,0,0,0,0,0,0
"176",176,"3",0,0,1,0,0,0,0,0,0,0
"177",177,"2",0,1,0,0,0,0,0,0,0,0
"178",178,"3",0,0,1,0,0,0,0,0,0,0
"179",179,"1",1,0,0,0,0,0,0,0,0,0
"180",180,"3",0,0,1,0,0,0,0,0,0,0
"181",181,"1",1,0,0,0,0,0,0,0,0,0
"182",182,"3",0,0,1,0,0,0,0,0,0,0
"183",183,"1",1,0,0,0,0,0,0,0,0,0
"184",184,"3",0,0,1,0,0,0,0,0,0,0
"185",185,"1",1,0,0,0,0,0,0,0,0,0
"186",186,"2",0,1,0,0,0,0,0,0,0,0
"187",187,"4",0,0,0,1,0,0,0,0,0,0
"188",188,"3",0,0,1,0,0,0,0,0,0,0
"189",189,"2",0,1,0,0,0,0,0,0,0,0
"190",190,"1",1,0,0,0,0,0,0,0,0,0
"191",191,"3",0,0,1,0,0,0,0,0,0,0
"192",192,"1",1,0,0,0,0,0,0,0,0,0
"193",193,"2",0,1,0,0,0,0,0,0,0,0
"194",194,"2",0,1,0,0,0,0,0,0,0,0
"195",195,"1",1,0,0,0,0,0,0,0,0,0
"196",196,"3",0,0,1,0,0,0,0,0,0,0
"197",197,"1",1,0,0,0,0,0,0,0,0,0
"198",198,"1",1,0,0,0,0,0,0,0,0,0
"199",199,"2",0,1,0,0,0,0,0,0,0,0
"200",200,"2",0,1,0,0,0,0,0,0,0,0
"201",201,"1",1,0,0,0,0,0,0,0,0,0
"202",202,"6",0,0,0,0,0,1,0,0,0,0
"203",203,"1",1,0,0,0,0,0,0,0,0,0
"204",204,"1",1,0,0,0,0,0,0,0,0,0
"205",205,"2",0,1,0,0,0,0,0,0,0,0
"206",206,"2",0,1,0,0,0,0,0,0,0,0
"207",207,"2",0,1,0,0,0,0,0,0,0,0
"208",208,"1",1,0,0,0,0,0,0,0,0,0
"209",209,"1",1,0,0,0,0,0,0,0,0,0
"210",210,"2",0,1,0,0,0,0,0,0,0,0
"211",211,"1",1,0,0,0,0,0,0,0,0,0
"212",212,"3",0,0,1,0,0,0,0,0,0,0
"213",213,"1",1,0,0,0,0,0,0,0,0,0
"214",214,"3",0,0,1,0,0,0,0,0,0,0
"215",215,"3",0,0,1,0,0,0,0,0,0,0
"216",216,"3",0,0,1,0,0,0,0,0,0,0
"217",217,"4",0,0,0,1,0,0,0,0,0,0
"218",218,"1",1,0,0,0,0,0,0,0,0,0
"219",219,"4",0,0,0,1,0,0,0,0,0,0
"220",220,"4",0,0,0,1,0,0,0,0,0,0
"221",221,"2",0,1,0,0,0,0,0,0,0,0
"222",222,"1",1,0,0,0,0,0,0,0,0,0
"223",223,"1",1,0,0,0,0,0,0,0,0,0
"224",224,"3",0,0,1,0,0,0,0,0,0,0
"225",225,"NA",0,0,0,0,0,0,0,0,0,1
"226",226,"2",0,1,0,0,0,0,0,0,0,0
"227",227,"2",0,1,0,0,0,0,0,0,0,0
"228",228,"3",0,0,1,0,0,0,0,0,0,0
"229",229,"1",1,0,0,0,0,0,0,0,0,0
"230",230,"4",0,0,0,1,0,0,0,0,0,0
"231",231,"4",0,0,0,1,0,0,0,0,0,0
"232",232,"1",1,0,0,0,0,0,0,0,0,0
"233",233,"2",0,1,0,0,0,0,0,0,0,0
"234",234,"2",0,1,0,0,0,0,0,0,0,0
"235",235,"3",0,0,1,0,0,0,0,0,0,0
"236",236,"NA",0,0,0,0,0,0,0,0,0,1
"237",237,"1",1,0,0,0,0,0,0,0,0,0
"238",238,"3",0,0,1,0,0,0,0,0,0,0
"239",239,"2",0,1,0,0,0,0,0,0,0,0
"240",240,"2",0,1,0,0,0,0,0,0,0,0
"241",241,"3",0,0,1,0,0,0,0,0,0,0
"242",242,"1",1,0,0,0,0,0,0,0,0,0
"243",243,"1",1,0,0,0,0,0,0,0,0,0
"244",244,"3",0,0,1,0,0,0,0,0,0,0
"245",245,"3",0,0,1,0,0,0,0,0,0,0
"246",246,"1",1,0,0,0,0,0,0,0,0,0
"247",247,"4",0,0,0,1,0,0,0,0,0,0
"248",248,"4",0,0,0,1,0,0,0,0,0,0
"249",249,"5",0,0,0,0,1,0,0,0,0,0
"250",250,"2",0,1,0,0,0,0,0,0,0,0
"251",251,"1",1,0,0,0,0,0,0,0,0,0
"252",252,"1",1,0,0,0,0,0,0,0,0,0
"253",253,"3",0,0,1,0,0,0,0,0,0,0
"254",254,"1",1,0,0,0,0,0,0,0,0,0
"255",255,"1",1,0,0,0,0,0,0,0,0,0
"256",256,"1",1,0,0,0,0,0,0,0,0,0
"257",257,"3",0,0,1,0,0,0,0,0,0,0
"258",258,"3",0,0,1,0,0,0,0,0,0,0
"259",259,"4",0,0,0,1,0,0,0,0,0,0
"260",260,"3",0,0,1,0,0,0,0,0,0,0
"261",261,"2",0,1,0,0,0,0,0,0,0,0
"262",262,"2",0,1,0,0,0,0,0,0,0,0
"263",263,"5",0,0,0,0,1,0,0,0,0,0
"264",264,"4",0,0,0,1,0,0,0,0,0,0
"265",265,"NA",0,0,0,0,0,0,0,0,0,1
"266",266,"1",1,0,0,0,0,0,0,0,0,0
"267",267,"2",0,1,0,0,0,0,0,0,0,0
"268",268,"NA",0,0,0,0,0,0,0,0,0,1
"269",269,"2",0,1,0,0,0,0,0,0,0,0
"270",270,"1",1,0,0,0,0,0,0,0,0,0
"271",271,"3",0,0,1,0,0,0,0,0,0,0
"272",272,"2",0,1,0,0,0,0,0,0,0,0
"273",273,"3",0,0,1,0,0,0,0,0,0,0
"274",274,"2",0,1,0,0,0,0,0,0,0,0
"275",275,"3",0,0,1,0,0,0,0,0,0,0
"276",276,"3",0,0,1,0,0,0,0,0,0,0
"277",277,"1",1,0,0,0,0,0,0,0,0,0
"278",278,"1",1,0,0,0,0,0,0,0,0,0
"279",279,"2",0,1,0,0,0,0,0,0,0,0
"280",280,"1",1,0,0,0,0,0,0,0,0,0
"281",281,"1",1,0,0,0,0,0,0,0,0,0
"282",282,"2",0,1,0,0,0,0,0,0,0,0
"283",283,"4",0,0,0,1,0,0,0,0,0,0
"284",284,"2",0,1,0,0,0,0,0,0,0,0
"285",285,"1",1,0,0,0,0,0,0,0,0,0
"286",286,"4",0,0,0,1,0,0,0,0,0,0
"287",287,"1",1,0,0,0,0,0,0,0,0,0
"288",288,"1",1,0,0,0,0,0,0,0,0,0
"289",289,"4",0,0,0,1,0,0,0,0,0,0
"290",290,"3",0,0,1,0,0,0,0,0,0,0
"291",291,"2",0,1,0,0,0,0,0,0,0,0
"292",292,"2",0,1,0,0,0,0,0,0,0,0
"293",293,"2",0,1,0,0,0,0,0,0,0,0
"294",294,"3",0,0,1,0,0,0,0,0,0,0
"295",295,"1",1,0,0,0,0,0,0,0,0,0
"296",296,"1",1,0,0,0,0,0,0,0,0,0
"297",297,"1",1,0,0,0,0,0,0,0,0,0
"298",298,"1",1,0,0,0,0,0,0,0,0,0
"299",299,"2",0,1,0,0,0,0,0,0,0,0
"300",300,"1",1,0,0,0,0,0,0,0,0,0
"301",301,"2",0,1,0,0,0,0,0,0,0,0
"302",302,"1",1,0,0,0,0,0,0,0,0,0
"303",303,"2",0,1,0,0,0,0,0,0,0,0
"304",304,"3",0,0,1,0,0,0,0,0,0,0
"305",305,"1",1,0,0,0,0,0,0,0,0,0
"306",306,"2",0,1,0,0,0,0,0,0,0,0
"307",307,"2",0,1,0,0,0,0,0,0,0,0
"308",308,"1",1,0,0,0,0,0,0,0,0,0
"309",309,"NA",0,0,0,0,0,0,0,0,0,1
"310",310,"1",1,0,0,0,0,0,0,0,0,0
"311",311,"1",1,0,0,0,0,0,0,0,0,0
"312",312,"3",0,0,1,0,0,0,0,0,0,0
"313",313,"3",0,0,1,0,0,0,0,0,0,0
"314",314,"NA",0,0,0,0,0,0,0,0,0,1
"315",315,"2",0,1,0,0,0,0,0,0,0,0
"316",316,"4",0,0,0,1,0,0,0,0,0,0
"317",317,"NA",0,0,0,0,0,0,0,0,0,1
"318",318,"NA",0,0,0,0,0,0,0,0,0,1
"319",319,"4",0,0,0,1,0,0,0,0,0,0
"320",320,"2",0,1,0,0,0,0,0,0,0,0
"321",321,"2",0,1,0,0,0,0,0,0,0,0
"322",322,"3",0,0,1,0,0,0,0,0,0,0
"323",323,"2",0,1,0,0,0,0,0,0,0,0
"324",324,"2",0,1,0,0,0,0,0,0,0,0
"325",325,"2",0,1,0,0,0,0,0,0,0,0
"326",326,"1",1,0,0,0,0,0,0,0,0,0
"327",327,"3",0,0,1,0,0,0,0,0,0,0
"328",328,"3",0,0,1,0,0,0,0,0,0,0
"329",329,"2",0,1,0,0,0,0,0,0,0,0
"330",330,"1",1,0,0,0,0,0,0,0,0,0
"331",331,"1",1,0,0,0,0,0,0,0,0,0
"332",332,"2",0,1,0,0,0,0,0,0,0,0
"333",333,"1",1,0,0,0,0,0,0,0,0,0
"334",334,"2",0,1,0,0,0,0,0,0,0,0
"335",335,"1",1,0,0,0,0,0,0,0,0,0
"336",336,"3",0,0,1,0,0,0,0,0,0,0
"337",337,"1",1,0,0,0,0,0,0,0,0,0
"338",338,"1",1,0,0,0,0,0,0,0,0,0
"339",339,"2",0,1,0,0,0,0,0,0,0,0
"340",340,"2",0,1,0,0,0,0,0,0,0,0
"341",341,"2",0,1,0,0,0,0,0,0,0,0
"342",342,"2",0,1,0,0,0,0,0,0,0,0
"343",343,"1",1,0,0,0,0,0,0,0,0,0
"344",344,"1",1,0,0,0,0,0,0,0,0,0
"345",345,"3",0,0,1,0,0,0,0,0,0,0
"346",346,"2",0,1,0,0,0,0,0,0,0,0
"347",347,"3",0,0,1,0,0,0,0,0,0,0
"348",348,"2",0,1,0,0,0,0,0,0,0,0
"349",349,"2",0,1,0,0,0,0,0,0,0,0
"350",350,"1",1,0,0,0,0,0,0,0,0,0
"351",351,"1",1,0,0,0,0,0,0,0,0,0
"352",352,"NA",0,0,0,0,0,0,0,0,0,1
"353",353,"2",0,1,0,0,0,0,0,0,0,0
"354",354,"NA",0,0,0,0,0,0,0,0,0,1
"355",355,"3",0,0,1,0,0,0,0,0,0,0
"356",356,"3",0,0,1,0,0,0,0,0,0,0
"357",357,"NA",0,0,0,0,0,0,0,0,0,1
"358",358,"2",0,1,0,0,0,0,0,0,0,0
"359",359,"2",0,1,0,0,0,0,0,0,0,0
"360",360,"2",0,1,0,0,0,0,0,0,0,0
"361",361,"4",0,0,0,1,0,0,0,0,0,0
"362",362,"2",0,1,0,0,0,0,0,0,0,0
"363",363,"3",0,0,1,0,0,0,0,0,0,0
"364",364,"2",0,1,0,0,0,0,0,0,0,0
"365",365,"1",1,0,0,0,0,0,0,0,0,0
"366",366,"2",0,1,0,0,0,0,0,0,0,0
"367",367,"1",1,0,0,0,0,0,0,0,0,0
"368",368,"2",0,1,0,0,0,0,0,0,0,0
"369",369,"2",0,1,0,0,0,0,0,0,0,0
"370",370,"4",0,0,0,1,0,0,0,0,0,0
"371",371,"NA",0,0,0,0,0,0,0,0,0,1
"372",372,"1",1,0,0,0,0,0,0,0,0,0
"373",373,"1",1,0,0,0,0,0,0,0,0,0
"374",374,"3",0,0,1,0,0,0,0,0,0,0
"375",375,"2",0,1,0,0,0,0,0,0,0,0
"376",376,"1",1,0,0,0,0,0,0,0,0,0
"377",377,"1",1,0,0,0,0,0,0,0,0,0
"378",378,"1",1,0,0,0,0,0,0,0,0,0
"379",379,"2",0,1,0,0,0,0,0,0,0,0
"380",380,"3",0,0,1,0,0,0,0,0,0,0
"381",381,"1",1,0,0,0,0,0,0,0,0,0
"382",382,"NA",0,0,0,0,0,0,0,0,0,1
"383",383,"2",0,1,0,0,0,0,0,0,0,0
"384",384,"NA",0,0,0,0,0,0,0,0,0,1
"385",385,"1",1,0,0,0,0,0,0,0,0,0
"386",386,"NA",0,0,0,0,0,0,0,0,0,1
"387",387,"2",0,1,0,0,0,0,0,0,0,0
"388",388,"2",0,1,0,0,0,0,0,0,0,0
"389",389,"3",0,0,1,0,0,0,0,0,0,0
"390",390,"3",0,0,1,0,0,0,0,0,0,0
"391",391,"2",0,1,0,0,0,0,0,0,0,0
"392",392,"2",0,1,0,0,0,0,0,0,0,0
"393",393,"1",1,0,0,0,0,0,0,0,0,0
"394",394,"2",0,1,0,0,0,0,0,0,0,0
"395",395,"1",1,0,0,0,0,0,0,0,0,0
"396",396,"2",0,1,0,0,0,0,0,0,0,0
"397",397,"4",0,0,0,1,0,0,0,0,0,0
"398",398,"1",1,0,0,0,0,0,0,0,0,0
"399",399,"2",0,1,0,0,0,0,0,0,0,0
"400",400,"3",0,0,1,0,0,0,0,0,0,0
"401",401,"4",0,0,0,1,0,0,0,0,0,0
"402",402,"1",1,0,0,0,0,0,0,0,0,0
"403",403,"1",1,0,0,0,0,0,0,0,0,0
"404",404,"2",0,1,0,0,0,0,0,0,0,0
"405",405,"3",0,0,1,0,0,0,0,0,0,0
"406",406,"2",0,1,0,0,0,0,0,0,0,0
"407",407,"2",0,1,0,0,0,0,0,0,0,0
"408",408,"1",1,0,0,0,0,0,0,0,0,0
"409",409,"1",1,0,0,0,0,0,0,0,0,0
"410",410,"4",0,0,0,1,0,0,0,0,0,0
"411",411,"2",0,1,0,0,0,0,0,0,0,0
"412",412,"1",1,0,0,0,0,0,0,0,0,0
"413",413,"1",1,0,0,0,0,0,0,0,0,0
"414",414,"2",0,1,0,0,0,0,0,0,0,0
"415",415,"NA",0,0,0,0,0,0,0,0,0,1
"416",416,"2",0,1,0,0,0,0,0,0,0,0
"417",417,"3",0,0,1,0,0,0,0,0,0,0
"418",418,"1",1,0,0,0,0,0,0,0,0,0
"419",419,"2",0,1,0,0,0,0,0,0,0,0
"420",420,"1",1,0,0,0,0,0,0,0,0,0
"421",421,"NA",0,0,0,0,0,0,0,0,0,1
"422",422,"3",0,0,1,0,0,0,0,0,0,0
"423",423,"NA",0,0,0,0,0,0,0,0,0,1
"424",424,"1",1,0,0,0,0,0,0,0,0,0
"425",425,"5",0,0,0,0,1,0,0,0,0,0
"426",426,"1",1,0,0,0,0,0,0,0,0,0
"427",427,"1",1,0,0,0,0,0,0,0,0,0
"428",428,"2",0,1,0,0,0,0,0,0,0,0
"429",429,"3",0,0,1,0,0,0,0,0,0,0
"430",430,"2",0,1,0,0,0,0,0,0,0,0
"431",431,"3",0,0,1,0,0,0,0,0,0,0
"432",432,"1",1,0,0,0,0,0,0,0,0,0
"433",433,"3",0,0,1,0,0,0,0,0,0,0
"434",434,"1",1,0,0,0,0,0,0,0,0,0
"435",435,"2",0,1,0,0,0,0,0,0,0,0
"436",436,"2",0,1,0,0,0,0,0,0,0,0
"437",437,"1",1,0,0,0,0,0,0,0,0,0
"438",438,"1",1,0,0,0,0,0,0,0,0,0
"439",439,"2",0,1,0,0,0,0,0,0,0,0
"440",440,"2",0,1,0,0,0,0,0,0,0,0
"441",441,"1",1,0,0,0,0,0,0,0,0,0
"442",442,"2",0,1,0,0,0,0,0,0,0,0
"443",443,"2",0,1,0,0,0,0,0,0,0,0
"444",444,"1",1,0,0,0,0,0,0,0,0,0
"445",445,"2",0,1,0,0,0,0,0,0,0,0
"446",446,"1",1,0,0,0,0,0,0,0,0,0
"447",447,"3",0,0,1,0,0,0,0,0,0,0
"448",448,"4",0,0,0,1,0,0,0,0,0,0
"449",449,"1",1,0,0,0,0,0,0,0,0,0
"450",450,"1",1,0,0,0,0,0,0,0,0,0
"451",451,"NA",0,0,0,0,0,0,0,0,0,1
"452",452,"3",0,0,1,0,0,0,0,0,0,0
"453",453,"2",0,1,0,0,0,0,0,0,0,0
"454",454,"2",0,1,0,0,0,0,0,0,0,0
"455",455,"1",1,0,0,0,0,0,0,0,0,0
"456",456,"1",1,0,0,0,0,0,0,0,0,0
"457",457,"2",0,1,0,0,0,0,0,0,0,0
"458",458,"3",0,0,1,0,0,0,0,0,0,0
"459",459,"3",0,0,1,0,0,0,0,0,0,0
"460",460,"4",0,0,0,1,0,0,0,0,0,0
"461",461,"6",0,0,0,0,0,1,0,0,0,0
"462",462,"1",1,0,0,0,0,0,0,0,0,0
"463",463,"3",0,0,1,0,0,0,0,0,0,0
"464",464,"1",1,0,0,0,0,0,0,0,0,0
"465",465,"2",0,1,0,0,0,0,0,0,0,0
"466",466,"2",0,1,0,0,0,0,0,0,0,0
"467",467,"2",0,1,0,0,0,0,0,0,0,0
"468",468,"3",0,0,1,0,0,0,0,0,0,0
"469",469,"2",0,1,0,0,0,0,0,0,0,0
"470",470,"1",1,0,0,0,0,0,0,0,0,0
"471",471,"1",1,0,0,0,0,0,0,0,0,0
"472",472,"2",0,1,0,0,0,0,0,0,0,0
"473",473,"2",0,1,0,0,0,0,0,0,0,0
"474",474,"1",1,0,0,0,0,0,0,0,0,0
"475",475,"3",0,0,1,0,0,0,0,0,0,0
"476",476,"3",0,0,1,0,0,0,0,0,0,0
"477",477,"1",1,0,0,0,0,0,0,0,0,0
"478",478,"4",0,0,0,1,0,0,0,0,0,0
"479",479,"2",0,1,0,0,0,0,0,0,0,0
"480",480,"2",0,1,0,0,0,0,0,0,0,0
"481",481,"1",1,0,0,0,0,0,0,0,0,0
"482",482,"3",0,0,1,0,0,0,0,0,0,0
"483",483,"NA",0,0,0,0,0,0,0,0,0,1
"484",484,"3",0,0,1,0,0,0,0,0,0,0
"485",485,"2",0,1,0,0,0,0,0,0,0,0
"486",486,"2",0,1,0,0,0,0,0,0,0,0
"487",487,"1",1,0,0,0,0,0,0,0,0,0
"488",488,"1",1,0,0,0,0,0,0,0,0,0
"489",489,"4",0,0,0,1,0,0,0,0,0,0
"490",490,"2",0,1,0,0,0,0,0,0,0,0
"491",491,"4",0,0,0,1,0,0,0,0,0,0
"492",492,"3",0,0,1,0,0,0,0,0,0,0
"493",493,"3",0,0,1,0,0,0,0,0,0,0
"494",494,"1",1,0,0,0,0,0,0,0,0,0
"495",495,"3",0,0,1,0,0,0,0,0,0,0
"496",496,"3",0,0,1,0,0,0,0,0,0,0
"497",497,"3",0,0,1,0,0,0,0,0,0,0
