"","Y","id","noe","noe_1-10","noe_10001+","noe_1001-5000","noe_101-250","noe_11-50","noe_251-500","noe_5001-10000","noe_501-1000","noe_51-100","noe_NA"
"1120",0,1120,"501-1000",0,0,0,0,0,0,0,1,0,0
"1121",0,1121,"11-50",0,0,0,0,1,0,0,0,0,0
"1122",0,1122,"11-50",0,0,0,0,1,0,0,0,0,0
"1123",0,1123,"11-50",0,0,0,0,1,0,0,0,0,0
"1124",0,1124,"51-100",0,0,0,0,0,0,0,0,1,0
"1125",0,1125,"11-50",0,0,0,0,1,0,0,0,0,0
"1126",0,1126,"NA",0,0,0,0,0,0,0,0,0,1
"1127",0,1127,"1-10",1,0,0,0,0,0,0,0,0,0
"1128",0,1128,"11-50",0,0,0,0,1,0,0,0,0,0
"1129",0,1129,"51-100",0,0,0,0,0,0,0,0,1,0
"1130",0,1130,"11-50",0,0,0,0,1,0,0,0,0,0
"1131",0,1131,"1-10",1,0,0,0,0,0,0,0,0,0
"1132",0,1132,"11-50",0,0,0,0,1,0,0,0,0,0
"1133",0,1133,"11-50",0,0,0,0,1,0,0,0,0,0
"1134",0,1134,"1-10",1,0,0,0,0,0,0,0,0,0
"1135",0,1135,"1-10",1,0,0,0,0,0,0,0,0,0
"1136",0,1136,"11-50",0,0,0,0,1,0,0,0,0,0
"1137",0,1137,"251-500",0,0,0,0,0,1,0,0,0,0
"1138",0,1138,"101-250",0,0,0,1,0,0,0,0,0,0
"1139",0,1139,"11-50",0,0,0,0,1,0,0,0,0,0
"1140",0,1140,"1-10",1,0,0,0,0,0,0,0,0,0
"1141",0,1141,"1-10",1,0,0,0,0,0,0,0,0,0
"1142",0,1142,"NA",0,0,0,0,0,0,0,0,0,1
"1143",0,1143,"1-10",1,0,0,0,0,0,0,0,0,0
"1144",0,1144,"11-50",0,0,0,0,1,0,0,0,0,0
"1145",0,1145,"101-250",0,0,0,1,0,0,0,0,0,0
"1146",0,1146,"1-10",1,0,0,0,0,0,0,0,0,0
"1147",0,1147,"5001-10000",0,0,0,0,0,0,1,0,0,0
"1148",0,1148,"11-50",0,0,0,0,1,0,0,0,0,0
"1149",0,1149,"1-10",1,0,0,0,0,0,0,0,0,0
"1150",0,1150,"NA",0,0,0,0,0,0,0,0,0,1
"1151",0,1151,"11-50",0,0,0,0,1,0,0,0,0,0
"1152",0,1152,"11-50",0,0,0,0,1,0,0,0,0,0
"1153",0,1153,"11-50",0,0,0,0,1,0,0,0,0,0
"1154",0,1154,"1-10",1,0,0,0,0,0,0,0,0,0
"1155",0,1155,"1-10",1,0,0,0,0,0,0,0,0,0
"1156",0,1156,"11-50",0,0,0,0,1,0,0,0,0,0
"1157",0,1157,"11-50",0,0,0,0,1,0,0,0,0,0
"1158",0,1158,"NA",0,0,0,0,0,0,0,0,0,1
"1159",0,1159,"11-50",0,0,0,0,1,0,0,0,0,0
"1160",0,1160,"1-10",1,0,0,0,0,0,0,0,0,0
"1161",0,1161,"1-10",1,0,0,0,0,0,0,0,0,0
"1162",0,1162,"101-250",0,0,0,1,0,0,0,0,0,0
"1163",0,1163,"101-250",0,0,0,1,0,0,0,0,0,0
"1164",0,1164,"1-10",1,0,0,0,0,0,0,0,0,0
"1165",0,1165,"1001-5000",0,0,1,0,0,0,0,0,0,0
"1166",0,1166,"251-500",0,0,0,0,0,1,0,0,0,0
"1167",0,1167,"101-250",0,0,0,1,0,0,0,0,0,0
"1168",0,1168,"1-10",1,0,0,0,0,0,0,0,0,0
"1169",0,1169,"NA",0,0,0,0,0,0,0,0,0,1
"1170",0,1170,"101-250",0,0,0,1,0,0,0,0,0,0
"1171",0,1171,"11-50",0,0,0,0,1,0,0,0,0,0
"1172",0,1172,"1-10",1,0,0,0,0,0,0,0,0,0
"1173",0,1173,"11-50",0,0,0,0,1,0,0,0,0,0
"1174",0,1174,"1-10",1,0,0,0,0,0,0,0,0,0
"1175",0,1175,"1-10",1,0,0,0,0,0,0,0,0,0
"1176",0,1176,"1-10",1,0,0,0,0,0,0,0,0,0
"1177",0,1177,"1-10",1,0,0,0,0,0,0,0,0,0
"1178",0,1178,"11-50",0,0,0,0,1,0,0,0,0,0
"1179",0,1179,"1-10",1,0,0,0,0,0,0,0,0,0
"1180",0,1180,"1-10",1,0,0,0,0,0,0,0,0,0
"1181",0,1181,"11-50",0,0,0,0,1,0,0,0,0,0
"1182",0,1182,"1-10",1,0,0,0,0,0,0,0,0,0
"1183",0,1183,"11-50",0,0,0,0,1,0,0,0,0,0
"1184",0,1184,"101-250",0,0,0,1,0,0,0,0,0,0
"1185",0,1185,"11-50",0,0,0,0,1,0,0,0,0,0
"1186",0,1186,"11-50",0,0,0,0,1,0,0,0,0,0
"1187",0,1187,"11-50",0,0,0,0,1,0,0,0,0,0
"1188",0,1188,"1-10",1,0,0,0,0,0,0,0,0,0
"1189",0,1189,"11-50",0,0,0,0,1,0,0,0,0,0
"1190",0,1190,"101-250",0,0,0,1,0,0,0,0,0,0
"1191",0,1191,"51-100",0,0,0,0,0,0,0,0,1,0
"1192",0,1192,"1-10",1,0,0,0,0,0,0,0,0,0
"1193",0,1193,"11-50",0,0,0,0,1,0,0,0,0,0
"1194",0,1194,"11-50",0,0,0,0,1,0,0,0,0,0
"1195",0,1195,"10001+",0,1,0,0,0,0,0,0,0,0
"1196",0,1196,"1-10",1,0,0,0,0,0,0,0,0,0
"1197",0,1197,"1-10",1,0,0,0,0,0,0,0,0,0
"1198",0,1198,"11-50",0,0,0,0,1,0,0,0,0,0
"1199",0,1199,"11-50",0,0,0,0,1,0,0,0,0,0
"1200",0,1200,"1-10",1,0,0,0,0,0,0,0,0,0
"1201",0,1201,"11-50",0,0,0,0,1,0,0,0,0,0
"1202",0,1202,"51-100",0,0,0,0,0,0,0,0,1,0
"1203",0,1203,"1-10",1,0,0,0,0,0,0,0,0,0
"1204",0,1204,"501-1000",0,0,0,0,0,0,0,1,0,0
"1205",0,1205,"11-50",0,0,0,0,1,0,0,0,0,0
"1206",0,1206,"1-10",1,0,0,0,0,0,0,0,0,0
"1207",0,1207,"11-50",0,0,0,0,1,0,0,0,0,0
"1208",0,1208,"NA",0,0,0,0,0,0,0,0,0,1
"1209",0,1209,"1-10",1,0,0,0,0,0,0,0,0,0
"1210",0,1210,"NA",0,0,0,0,0,0,0,0,0,1
"1211",0,1211,"11-50",0,0,0,0,1,0,0,0,0,0
"1212",0,1212,"1-10",1,0,0,0,0,0,0,0,0,0
"1213",0,1213,"11-50",0,0,0,0,1,0,0,0,0,0
"1214",0,1214,"11-50",0,0,0,0,1,0,0,0,0,0
"1215",0,1215,"51-100",0,0,0,0,0,0,0,0,1,0
"1216",0,1216,"10001+",0,1,0,0,0,0,0,0,0,0
"1217",0,1217,"11-50",0,0,0,0,1,0,0,0,0,0
"1218",0,1218,"11-50",0,0,0,0,1,0,0,0,0,0
"1219",0,1219,"1-10",1,0,0,0,0,0,0,0,0,0
"1220",0,1220,"51-100",0,0,0,0,0,0,0,0,1,0
"1221",0,1221,"1-10",1,0,0,0,0,0,0,0,0,0
"1222",0,1222,"251-500",0,0,0,0,0,1,0,0,0,0
"1223",0,1223,"1-10",1,0,0,0,0,0,0,0,0,0
"1224",0,1224,"1-10",1,0,0,0,0,0,0,0,0,0
"1225",0,1225,"51-100",0,0,0,0,0,0,0,0,1,0
"1226",0,1226,"11-50",0,0,0,0,1,0,0,0,0,0
"1227",0,1227,"NA",0,0,0,0,0,0,0,0,0,1
"1228",0,1228,"11-50",0,0,0,0,1,0,0,0,0,0
"1229",0,1229,"1-10",1,0,0,0,0,0,0,0,0,0
"1230",0,1230,"1-10",1,0,0,0,0,0,0,0,0,0
"1231",0,1231,"51-100",0,0,0,0,0,0,0,0,1,0
"1232",0,1232,"1-10",1,0,0,0,0,0,0,0,0,0
"1233",0,1233,"1-10",1,0,0,0,0,0,0,0,0,0
"1234",0,1234,"5001-10000",0,0,0,0,0,0,1,0,0,0
"1235",0,1235,"51-100",0,0,0,0,0,0,0,0,1,0
"1236",0,1236,"11-50",0,0,0,0,1,0,0,0,0,0
"1237",0,1237,"51-100",0,0,0,0,0,0,0,0,1,0
"1238",0,1238,"101-250",0,0,0,1,0,0,0,0,0,0
"1239",0,1239,"51-100",0,0,0,0,0,0,0,0,1,0
"1240",0,1240,"1-10",1,0,0,0,0,0,0,0,0,0
"1241",0,1241,"11-50",0,0,0,0,1,0,0,0,0,0
"1242",0,1242,"1-10",1,0,0,0,0,0,0,0,0,0
"1243",0,1243,"11-50",0,0,0,0,1,0,0,0,0,0
"1244",0,1244,"51-100",0,0,0,0,0,0,0,0,1,0
"1245",0,1245,"11-50",0,0,0,0,1,0,0,0,0,0
"1246",0,1246,"11-50",0,0,0,0,1,0,0,0,0,0
"1247",0,1247,"11-50",0,0,0,0,1,0,0,0,0,0
"1248",0,1248,"51-100",0,0,0,0,0,0,0,0,1,0
"1249",0,1249,"NA",0,0,0,0,0,0,0,0,0,1
"1250",0,1250,"51-100",0,0,0,0,0,0,0,0,1,0
"1251",0,1251,"11-50",0,0,0,0,1,0,0,0,0,0
"1252",0,1252,"1-10",1,0,0,0,0,0,0,0,0,0
"1253",0,1253,"1-10",1,0,0,0,0,0,0,0,0,0
"1254",0,1254,"51-100",0,0,0,0,0,0,0,0,1,0
"1255",0,1255,"11-50",0,0,0,0,1,0,0,0,0,0
"1256",0,1256,"11-50",0,0,0,0,1,0,0,0,0,0
"1257",0,1257,"11-50",0,0,0,0,1,0,0,0,0,0
"1258",0,1258,"11-50",0,0,0,0,1,0,0,0,0,0
"1259",0,1259,"1001-5000",0,0,1,0,0,0,0,0,0,0
"1260",0,1260,"11-50",0,0,0,0,1,0,0,0,0,0
"1261",0,1261,"11-50",0,0,0,0,1,0,0,0,0,0
"1262",0,1262,"11-50",0,0,0,0,1,0,0,0,0,0
"1263",0,1263,"5001-10000",0,0,0,0,0,0,1,0,0,0
"1264",0,1264,"251-500",0,0,0,0,0,1,0,0,0,0
"1265",0,1265,"11-50",0,0,0,0,1,0,0,0,0,0
"1266",0,1266,"11-50",0,0,0,0,1,0,0,0,0,0
"1267",0,1267,"101-250",0,0,0,1,0,0,0,0,0,0
"1268",0,1268,"NA",0,0,0,0,0,0,0,0,0,1
"1269",0,1269,"11-50",0,0,0,0,1,0,0,0,0,0
"1270",0,1270,"11-50",0,0,0,0,1,0,0,0,0,0
"1271",0,1271,"1-10",1,0,0,0,0,0,0,0,0,0
"1272",0,1272,"11-50",0,0,0,0,1,0,0,0,0,0
"1273",0,1273,"1-10",1,0,0,0,0,0,0,0,0,0
"1274",0,1274,"1-10",1,0,0,0,0,0,0,0,0,0
"1275",0,1275,"11-50",0,0,0,0,1,0,0,0,0,0
"1276",0,1276,"51-100",0,0,0,0,0,0,0,0,1,0
"1277",0,1277,"1-10",1,0,0,0,0,0,0,0,0,0
"1278",0,1278,"11-50",0,0,0,0,1,0,0,0,0,0
"1279",0,1279,"11-50",0,0,0,0,1,0,0,0,0,0
"1280",0,1280,"11-50",0,0,0,0,1,0,0,0,0,0
"1281",0,1281,"51-100",0,0,0,0,0,0,0,0,1,0
"1282",0,1282,"1-10",1,0,0,0,0,0,0,0,0,0
"1283",0,1283,"11-50",0,0,0,0,1,0,0,0,0,0
"1284",0,1284,"11-50",0,0,0,0,1,0,0,0,0,0
"1285",0,1285,"1-10",1,0,0,0,0,0,0,0,0,0
"1286",0,1286,"1-10",1,0,0,0,0,0,0,0,0,0
"1287",0,1287,"11-50",0,0,0,0,1,0,0,0,0,0
"1288",0,1288,"51-100",0,0,0,0,0,0,0,0,1,0
"1289",0,1289,"NA",0,0,0,0,0,0,0,0,0,1
"1290",0,1290,"11-50",0,0,0,0,1,0,0,0,0,0
"1291",0,1291,"251-500",0,0,0,0,0,1,0,0,0,0
"1292",0,1292,"1-10",1,0,0,0,0,0,0,0,0,0
"1293",0,1293,"11-50",0,0,0,0,1,0,0,0,0,0
"1294",0,1294,"1-10",1,0,0,0,0,0,0,0,0,0
"1295",0,1295,"101-250",0,0,0,1,0,0,0,0,0,0
"1296",0,1296,"NA",0,0,0,0,0,0,0,0,0,1
"1297",0,1297,"11-50",0,0,0,0,1,0,0,0,0,0
"1298",0,1298,"11-50",0,0,0,0,1,0,0,0,0,0
"1299",0,1299,"1-10",1,0,0,0,0,0,0,0,0,0
"1300",0,1300,"11-50",0,0,0,0,1,0,0,0,0,0
"1301",0,1301,"1-10",1,0,0,0,0,0,0,0,0,0
"1302",0,1302,"11-50",0,0,0,0,1,0,0,0,0,0
"1303",0,1303,"11-50",0,0,0,0,1,0,0,0,0,0
"1304",0,1304,"NA",0,0,0,0,0,0,0,0,0,1
"1305",0,1305,"11-50",0,0,0,0,1,0,0,0,0,0
"1306",0,1306,"251-500",0,0,0,0,0,1,0,0,0,0
"1307",0,1307,"51-100",0,0,0,0,0,0,0,0,1,0
"1308",0,1308,"11-50",0,0,0,0,1,0,0,0,0,0
"1309",0,1309,"1-10",1,0,0,0,0,0,0,0,0,0
"1310",0,1310,"1-10",1,0,0,0,0,0,0,0,0,0
"1311",0,1311,"1-10",1,0,0,0,0,0,0,0,0,0
"1312",0,1312,"11-50",0,0,0,0,1,0,0,0,0,0
"1313",0,1313,"11-50",0,0,0,0,1,0,0,0,0,0
"1314",0,1314,"11-50",0,0,0,0,1,0,0,0,0,0
"1315",0,1315,"1-10",1,0,0,0,0,0,0,0,0,0
"1316",0,1316,"11-50",0,0,0,0,1,0,0,0,0,0
"1317",0,1317,"NA",0,0,0,0,0,0,0,0,0,1
"1318",0,1318,"51-100",0,0,0,0,0,0,0,0,1,0
"1319",0,1319,"NA",0,0,0,0,0,0,0,0,0,1
"1320",0,1320,"101-250",0,0,0,1,0,0,0,0,0,0
"1321",0,1321,"11-50",0,0,0,0,1,0,0,0,0,0
"1322",0,1322,"1-10",1,0,0,0,0,0,0,0,0,0
"1323",0,1323,"1-10",1,0,0,0,0,0,0,0,0,0
"1324",0,1324,"501-1000",0,0,0,0,0,0,0,1,0,0
"1325",0,1325,"1-10",1,0,0,0,0,0,0,0,0,0
"1326",0,1326,"11-50",0,0,0,0,1,0,0,0,0,0
"1327",0,1327,"1-10",1,0,0,0,0,0,0,0,0,0
"1328",0,1328,"11-50",0,0,0,0,1,0,0,0,0,0
"1329",0,1329,"101-250",0,0,0,1,0,0,0,0,0,0
"1330",0,1330,"11-50",0,0,0,0,1,0,0,0,0,0
"1331",0,1331,"501-1000",0,0,0,0,0,0,0,1,0,0
"1332",0,1332,"11-50",0,0,0,0,1,0,0,0,0,0
"1333",0,1333,"1-10",1,0,0,0,0,0,0,0,0,0
"1334",0,1334,"51-100",0,0,0,0,0,0,0,0,1,0
"1335",0,1335,"1-10",1,0,0,0,0,0,0,0,0,0
"1336",0,1336,"51-100",0,0,0,0,0,0,0,0,1,0
"1337",0,1337,"11-50",0,0,0,0,1,0,0,0,0,0
"1338",0,1338,"1-10",1,0,0,0,0,0,0,0,0,0
"1339",0,1339,"NA",0,0,0,0,0,0,0,0,0,1
"1340",0,1340,"101-250",0,0,0,1,0,0,0,0,0,0
"1341",0,1341,"11-50",0,0,0,0,1,0,0,0,0,0
"1342",0,1342,"11-50",0,0,0,0,1,0,0,0,0,0
"1343",0,1343,"11-50",0,0,0,0,1,0,0,0,0,0
"1344",0,1344,"11-50",0,0,0,0,1,0,0,0,0,0
"1345",0,1345,"NA",0,0,0,0,0,0,0,0,0,1
"1346",0,1346,"1-10",1,0,0,0,0,0,0,0,0,0
"1347",0,1347,"11-50",0,0,0,0,1,0,0,0,0,0
"1348",0,1348,"1-10",1,0,0,0,0,0,0,0,0,0
"1349",0,1349,"1-10",1,0,0,0,0,0,0,0,0,0
"1350",0,1350,"11-50",0,0,0,0,1,0,0,0,0,0
"1351",0,1351,"11-50",0,0,0,0,1,0,0,0,0,0
"1352",0,1352,"NA",0,0,0,0,0,0,0,0,0,1
"1353",0,1353,"1-10",1,0,0,0,0,0,0,0,0,0
"1354",0,1354,"NA",0,0,0,0,0,0,0,0,0,1
"1355",0,1355,"11-50",0,0,0,0,1,0,0,0,0,0
"1356",0,1356,"251-500",0,0,0,0,0,1,0,0,0,0
"1357",0,1357,"NA",0,0,0,0,0,0,0,0,0,1
"1358",0,1358,"51-100",0,0,0,0,0,0,0,0,1,0
"1359",0,1359,"1-10",1,0,0,0,0,0,0,0,0,0
"1360",0,1360,"11-50",0,0,0,0,1,0,0,0,0,0
"1361",0,1361,"1-10",1,0,0,0,0,0,0,0,0,0
"1362",0,1362,"11-50",0,0,0,0,1,0,0,0,0,0
"1363",0,1363,"501-1000",0,0,0,0,0,0,0,1,0,0
"1364",0,1364,"11-50",0,0,0,0,1,0,0,0,0,0
"1365",0,1365,"11-50",0,0,0,0,1,0,0,0,0,0
"1366",0,1366,"NA",0,0,0,0,0,0,0,0,0,1
"1367",0,1367,"1-10",1,0,0,0,0,0,0,0,0,0
"1368",0,1368,"51-100",0,0,0,0,0,0,0,0,1,0
"1369",0,1369,"1-10",1,0,0,0,0,0,0,0,0,0
"1370",0,1370,"NA",0,0,0,0,0,0,0,0,0,1
"1371",0,1371,"NA",0,0,0,0,0,0,0,0,0,1
"1372",0,1372,"NA",0,0,0,0,0,0,0,0,0,1
"1373",0,1373,"101-250",0,0,0,1,0,0,0,0,0,0
"1374",0,1374,"NA",0,0,0,0,0,0,0,0,0,1
"1375",0,1375,"NA",0,0,0,0,0,0,0,0,0,1
"1376",0,1376,"11-50",0,0,0,0,1,0,0,0,0,0
"1377",0,1377,"11-50",0,0,0,0,1,0,0,0,0,0
"1378",0,1378,"11-50",0,0,0,0,1,0,0,0,0,0
"1379",0,1379,"11-50",0,0,0,0,1,0,0,0,0,0
"1380",0,1380,"11-50",0,0,0,0,1,0,0,0,0,0
"1381",0,1381,"11-50",0,0,0,0,1,0,0,0,0,0
"1382",0,1382,"11-50",0,0,0,0,1,0,0,0,0,0
"1383",0,1383,"101-250",0,0,0,1,0,0,0,0,0,0
"1384",0,1384,"51-100",0,0,0,0,0,0,0,0,1,0
"1385",0,1385,"NA",0,0,0,0,0,0,0,0,0,1
"1386",0,1386,"101-250",0,0,0,1,0,0,0,0,0,0
"1387",0,1387,"NA",0,0,0,0,0,0,0,0,0,1
"1388",0,1388,"11-50",0,0,0,0,1,0,0,0,0,0
"1389",0,1389,"1-10",1,0,0,0,0,0,0,0,0,0
"1390",0,1390,"11-50",0,0,0,0,1,0,0,0,0,0
"1391",0,1391,"11-50",0,0,0,0,1,0,0,0,0,0
"1392",0,1392,"1-10",1,0,0,0,0,0,0,0,0,0
"1393",0,1393,"NA",0,0,0,0,0,0,0,0,0,1
"1394",0,1394,"11-50",0,0,0,0,1,0,0,0,0,0
"1395",0,1395,"1-10",1,0,0,0,0,0,0,0,0,0
"1396",0,1396,"11-50",0,0,0,0,1,0,0,0,0,0
"1397",0,1397,"251-500",0,0,0,0,0,1,0,0,0,0
"1398",0,1398,"501-1000",0,0,0,0,0,0,0,1,0,0
"1399",0,1399,"1-10",1,0,0,0,0,0,0,0,0,0
"1400",0,1400,"11-50",0,0,0,0,1,0,0,0,0,0
"1401",0,1401,"1-10",1,0,0,0,0,0,0,0,0,0
"1402",0,1402,"11-50",0,0,0,0,1,0,0,0,0,0
"1403",0,1403,"11-50",0,0,0,0,1,0,0,0,0,0
"1404",0,1404,"11-50",0,0,0,0,1,0,0,0,0,0
"1405",0,1405,"11-50",0,0,0,0,1,0,0,0,0,0
"1406",0,1406,"5001-10000",0,0,0,0,0,0,1,0,0,0
"1407",0,1407,"1-10",1,0,0,0,0,0,0,0,0,0
"1408",0,1408,"1-10",1,0,0,0,0,0,0,0,0,0
"1409",0,1409,"1-10",1,0,0,0,0,0,0,0,0,0
"1410",0,1410,"1-10",1,0,0,0,0,0,0,0,0,0
"1411",0,1411,"1-10",1,0,0,0,0,0,0,0,0,0
"1412",0,1412,"NA",0,0,0,0,0,0,0,0,0,1
"1413",0,1413,"1-10",1,0,0,0,0,0,0,0,0,0
"1414",0,1414,"1-10",1,0,0,0,0,0,0,0,0,0
"1415",0,1415,"251-500",0,0,0,0,0,1,0,0,0,0
"1416",0,1416,"51-100",0,0,0,0,0,0,0,0,1,0
"1417",0,1417,"11-50",0,0,0,0,1,0,0,0,0,0
"1418",0,1418,"1001-5000",0,0,1,0,0,0,0,0,0,0
"1419",0,1419,"1-10",1,0,0,0,0,0,0,0,0,0
"1420",0,1420,"11-50",0,0,0,0,1,0,0,0,0,0
"1421",0,1421,"1-10",1,0,0,0,0,0,0,0,0,0
"1422",0,1422,"11-50",0,0,0,0,1,0,0,0,0,0
"1423",0,1423,"11-50",0,0,0,0,1,0,0,0,0,0
"1424",0,1424,"501-1000",0,0,0,0,0,0,0,1,0,0
"1425",0,1425,"1-10",1,0,0,0,0,0,0,0,0,0
"1426",0,1426,"NA",0,0,0,0,0,0,0,0,0,1
"1427",0,1427,"1001-5000",0,0,1,0,0,0,0,0,0,0
"1428",0,1428,"1-10",1,0,0,0,0,0,0,0,0,0
"1429",0,1429,"11-50",0,0,0,0,1,0,0,0,0,0
"1430",0,1430,"101-250",0,0,0,1,0,0,0,0,0,0
"1431",0,1431,"51-100",0,0,0,0,0,0,0,0,1,0
"1432",0,1432,"11-50",0,0,0,0,1,0,0,0,0,0
"1433",0,1433,"11-50",0,0,0,0,1,0,0,0,0,0
"1434",0,1434,"11-50",0,0,0,0,1,0,0,0,0,0
"1435",0,1435,"11-50",0,0,0,0,1,0,0,0,0,0
"1436",0,1436,"1-10",1,0,0,0,0,0,0,0,0,0
"1437",0,1437,"1-10",1,0,0,0,0,0,0,0,0,0
"1438",0,1438,"1-10",1,0,0,0,0,0,0,0,0,0
"1439",0,1439,"10001+",0,1,0,0,0,0,0,0,0,0
"1440",0,1440,"11-50",0,0,0,0,1,0,0,0,0,0
"1441",0,1441,"NA",0,0,0,0,0,0,0,0,0,1
"1442",0,1442,"11-50",0,0,0,0,1,0,0,0,0,0
"1443",0,1443,"11-50",0,0,0,0,1,0,0,0,0,0
"1444",0,1444,"11-50",0,0,0,0,1,0,0,0,0,0
"1445",0,1445,"NA",0,0,0,0,0,0,0,0,0,1
"1446",0,1446,"1-10",1,0,0,0,0,0,0,0,0,0
"1447",0,1447,"11-50",0,0,0,0,1,0,0,0,0,0
"1448",0,1448,"11-50",0,0,0,0,1,0,0,0,0,0
"1449",0,1449,"11-50",0,0,0,0,1,0,0,0,0,0
"1450",0,1450,"51-100",0,0,0,0,0,0,0,0,1,0
"1451",0,1451,"10001+",0,1,0,0,0,0,0,0,0,0
"1452",0,1452,"1-10",1,0,0,0,0,0,0,0,0,0
"1453",0,1453,"251-500",0,0,0,0,0,1,0,0,0,0
"1454",0,1454,"11-50",0,0,0,0,1,0,0,0,0,0
"1455",0,1455,"1001-5000",0,0,1,0,0,0,0,0,0,0
"1456",0,1456,"11-50",0,0,0,0,1,0,0,0,0,0
"1457",0,1457,"11-50",0,0,0,0,1,0,0,0,0,0
"1458",0,1458,"11-50",0,0,0,0,1,0,0,0,0,0
"1459",0,1459,"NA",0,0,0,0,0,0,0,0,0,1
"1460",0,1460,"11-50",0,0,0,0,1,0,0,0,0,0
"1461",0,1461,"11-50",0,0,0,0,1,0,0,0,0,0
"1462",0,1462,"11-50",0,0,0,0,1,0,0,0,0,0
"1463",0,1463,"11-50",0,0,0,0,1,0,0,0,0,0
"1464",0,1464,"51-100",0,0,0,0,0,0,0,0,1,0
"1465",0,1465,"1-10",1,0,0,0,0,0,0,0,0,0
"1466",0,1466,"11-50",0,0,0,0,1,0,0,0,0,0
"1467",0,1467,"101-250",0,0,0,1,0,0,0,0,0,0
"1468",0,1468,"11-50",0,0,0,0,1,0,0,0,0,0
"1469",0,1469,"NA",0,0,0,0,0,0,0,0,0,1
"1470",0,1470,"11-50",0,0,0,0,1,0,0,0,0,0
"1471",0,1471,"101-250",0,0,0,1,0,0,0,0,0,0
"1472",0,1472,"1-10",1,0,0,0,0,0,0,0,0,0
"1473",0,1473,"11-50",0,0,0,0,1,0,0,0,0,0
"1474",0,1474,"1-10",1,0,0,0,0,0,0,0,0,0
"1475",0,1475,"11-50",0,0,0,0,1,0,0,0,0,0
"1476",0,1476,"NA",0,0,0,0,0,0,0,0,0,1
"1477",0,1477,"1-10",1,0,0,0,0,0,0,0,0,0
"1478",0,1478,"251-500",0,0,0,0,0,1,0,0,0,0
"1479",0,1479,"11-50",0,0,0,0,1,0,0,0,0,0
"1480",0,1480,"1001-5000",0,0,1,0,0,0,0,0,0,0
"1481",0,1481,"11-50",0,0,0,0,1,0,0,0,0,0
"1482",0,1482,"1-10",1,0,0,0,0,0,0,0,0,0
"1483",0,1483,"11-50",0,0,0,0,1,0,0,0,0,0
"1484",0,1484,"NA",0,0,0,0,0,0,0,0,0,1
"1485",0,1485,"11-50",0,0,0,0,1,0,0,0,0,0
"1486",0,1486,"11-50",0,0,0,0,1,0,0,0,0,0
"1487",0,1487,"1-10",1,0,0,0,0,0,0,0,0,0
"1488",0,1488,"1-10",1,0,0,0,0,0,0,0,0,0
"1489",0,1489,"1-10",1,0,0,0,0,0,0,0,0,0
"1490",0,1490,"11-50",0,0,0,0,1,0,0,0,0,0
"1491",0,1491,"1-10",1,0,0,0,0,0,0,0,0,0
"1492",0,1492,"1-10",1,0,0,0,0,0,0,0,0,0
"1493",0,1493,"1-10",1,0,0,0,0,0,0,0,0,0
"1494",0,1494,"1-10",1,0,0,0,0,0,0,0,0,0
"1495",0,1495,"NA",0,0,0,0,0,0,0,0,0,1
"1496",0,1496,"1-10",1,0,0,0,0,0,0,0,0,0
"1497",0,1497,"NA",0,0,0,0,0,0,0,0,0,1
"1498",0,1498,"NA",0,0,0,0,0,0,0,0,0,1
"1499",0,1499,"1-10",1,0,0,0,0,0,0,0,0,0
"1500",0,1500,"1-10",1,0,0,0,0,0,0,0,0,0
"1501",0,1501,"11-50",0,0,0,0,1,0,0,0,0,0
"1502",0,1502,"101-250",0,0,0,1,0,0,0,0,0,0
"1503",0,1503,"NA",0,0,0,0,0,0,0,0,0,1
"1504",0,1504,"1-10",1,0,0,0,0,0,0,0,0,0
"1505",0,1505,"11-50",0,0,0,0,1,0,0,0,0,0
"1506",0,1506,"1-10",1,0,0,0,0,0,0,0,0,0
"1507",0,1507,"NA",0,0,0,0,0,0,0,0,0,1
"1508",0,1508,"11-50",0,0,0,0,1,0,0,0,0,0
"1509",0,1509,"1-10",1,0,0,0,0,0,0,0,0,0
"1510",0,1510,"11-50",0,0,0,0,1,0,0,0,0,0
"1511",0,1511,"11-50",0,0,0,0,1,0,0,0,0,0
"1512",0,1512,"1-10",1,0,0,0,0,0,0,0,0,0
"1513",0,1513,"NA",0,0,0,0,0,0,0,0,0,1
"1514",0,1514,"11-50",0,0,0,0,1,0,0,0,0,0
"1515",0,1515,"NA",0,0,0,0,0,0,0,0,0,1
"1516",0,1516,"1-10",1,0,0,0,0,0,0,0,0,0
"1517",0,1517,"11-50",0,0,0,0,1,0,0,0,0,0
"1518",0,1518,"101-250",0,0,0,1,0,0,0,0,0,0
"1519",0,1519,"101-250",0,0,0,1,0,0,0,0,0,0
"1520",0,1520,"1-10",1,0,0,0,0,0,0,0,0,0
"1521",0,1521,"1-10",1,0,0,0,0,0,0,0,0,0
"1522",0,1522,"1-10",1,0,0,0,0,0,0,0,0,0
"1523",0,1523,"11-50",0,0,0,0,1,0,0,0,0,0
"1524",0,1524,"1-10",1,0,0,0,0,0,0,0,0,0
"1525",0,1525,"11-50",0,0,0,0,1,0,0,0,0,0
"1526",0,1526,"101-250",0,0,0,1,0,0,0,0,0,0
"1527",0,1527,"NA",0,0,0,0,0,0,0,0,0,1
"1528",0,1528,"11-50",0,0,0,0,1,0,0,0,0,0
